Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],0.0,1.0,40,0.5,0.8,1.0,2.0,CC',0.0,0.0,1.0
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],105.98584080566178,0.983336951460357,40,0.5,0.8,1.0,2.0,CC',572323.5403505736,0.007974309410650493,0.9913112608710075
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],183.15971419517308,0.9756801286470332,40,0.5,0.8,1.0,2.0,CC',989062.4566539347,0.010482965017462133,0.9861630936644954
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],270.56681282713043,0.9680931421950636,40,0.5,0.8,1.0,2.0,CC',1461060.7892665043,0.012741085229345332,0.980834227424409
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],469.4141564692194,0.9541106417486348,40,0.5,0.8,1.0,2.0,CC',2534836.4449337847,0.016782136506354704,0.9708927782549895
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],669.4198151451183,0.9422628108953184,40,0.5,0.8,1.0,2.0,CC',3614867.0017836383,0.020040956238070597,0.9623037671333889
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],853.1907019369862,0.9336535820100352,40,0.5,0.8,1.0,2.0,CC',4607229.790459725,0.02262518895236693,0.9562787709624022
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],1292.055381417631,0.9194915217535842,40,0.5,0.8,1.0,2.0,CC',6977099.059655206,0.02784259579415753,0.9473341175477417
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],1714.0495326511625,0.9084049707515124,40,0.5,0.8,1.0,2.0,CC',9255867.476316277,0.03206866212522489,0.9404736328767372
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],2184.9496711693964,0.8956674414262716,40,0.5,0.8,1.0,2.0,CC',11798728.22431474,0.036206777803272035,0.9318742192295437
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],2573.9692838430938,0.8855277514236626,40,0.5,0.8,1.0,2.0,CC',13899434.132752705,0.039298035255478474,0.9248257866791411
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_2C_CC'],2979.962464673931,0.8759209010635777,40,0.5,0.8,1.0,2.0,CC',16091797.309239227,0.04228385304785309,0.9182047541114308
