Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],0.0,1.0,40,0.5,0.8,0.5,0.5,CC',0.0,0.0,1.0
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],39.88884010097617,0.9906643532643752,40,0.5,0.8,0.5,0.5,CC',574399.2974540568,0.007988757311744697,0.9986531105761198
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],68.83115502340183,0.985574907560446,40,0.5,0.8,0.5,0.5,CC',991168.6323369864,0.010494120644818923,0.9960690282052649
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],101.67346723819576,0.9812258941927458,40,0.5,0.8,0.5,0.5,CC',1464097.9282300188,0.0127543209406035,0.9939802151333492
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],176.29408791789655,0.9736187897024634,40,0.5,0.8,0.5,0.5,CC',2538634.8660177104,0.016794705711487376,0.9904134954139507
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],251.3917757539272,0.9672886356004624,40,0.5,0.8,0.5,0.5,CC',3620041.5708565516,0.020055295109572147,0.9873439307100346
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],320.3629202706203,0.9626181523580049,40,0.5,0.8,0.5,0.5,CC',4613226.051896933,0.022639907388471273,0.9852580597464762
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],485.0546924560253,0.9528621838441436,40,0.5,0.8,0.5,0.5,CC',6984787.571366765,0.027857932338804917,0.9807201161829485
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],643.4334733542523,0.9447246530584944,40,0.5,0.8,0.5,0.5,CC',9265442.016301233,0.03208524421902246,0.9768098972775169
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],820.1550260779434,0.9368500475490203,40,0.5,0.8,0.5,0.5,CC',11810232.375522384,0.03622442490709243,0.9730744724561128
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],966.5060542724236,0.9309163729619104,40,0.5,0.8,0.5,0.5,CC',13917687.1815229,0.03932383032041392,0.9702402032823243
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],1118.9211238299783,0.925198311720765,40,0.5,0.8,0.5,0.5,CC',16112464.183151688,0.042310997146205113,0.9675093088669702
['Testpoint Cyclization_40°C_50%SOC_80%DOD_0.5C_0.5C_CC'],1277.6846055306971,0.9195054164366844,40,0.5,0.8,0.5,0.5,CC',18398658.319642037,0.04521321139732671,0.9647186278340111
