Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],0.0,1.0,40,0.75,0.2,1.0,1.0,CC',0.0,0.0,1.0
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],79.39313029949608,0.9808606047296148,40,0.75,0.2,1.0,1.0,CC',571630.5381563718,0.008560305864007297,0.989420910593622
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],136.95340972147275,0.971815750924424,40,0.75,0.2,1.0,1.0,CC',986064.5499946038,0.011243052649179066,0.983058803573603
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],202.37263062873168,0.960930630175968,40,0.75,0.2,1.0,1.0,CC',1457082.9405268682,0.01366701617059336,0.9745976463465614
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],351.35297616331616,0.9383460178748728,40,0.75,0.2,1.0,1.0,CC',2529741.4283758765,0.018008172330864516,0.9563541902057373
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],501.29822491740975,0.9223650161148764,40,0.75,0.2,1.0,1.0,CC',3609347.2194053503,0.0215102720491913,0.9438752881640677
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],638.9969376189158,0.912728406819774,40,0.75,0.2,1.0,1.0,CC',4600777.950856194,0.02428550887981651,0.9370139156995905
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],968.1384092393488,0.8971718652886849,40,0.75,0.2,1.0,1.0,CC',6970596.546523311,0.029892796451588946,0.9270646617402738
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],1284.660521842262,0.8856819111681308,40,0.75,0.2,1.0,1.0,CC',9249555.757264286,0.03443435946894011,0.9201162706370709
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],1637.8725534283642,0.875955963082261,40,0.75,0.2,1.0,1.0,CC',11792682.384684224,0.03888103994159971,0.9148370030238607
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],1930.3486333218373,0.8694840712015668,40,0.75,0.2,1.0,1.0,CC',13898510.15991723,0.04221003341460714,0.911694104616174
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],2234.9528312295,0.8641829832494613,40,0.75,0.2,1.0,1.0,CC',16091660.384852402,0.0454184177561371,0.9096014010055984
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],2552.255715909168,0.8598988013119753,40,0.75,0.2,1.0,1.0,CC',18376241.15454601,0.04853554518473655,0.9084343464967118
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],2868.9725554402435,0.8558429566845058,40,0.75,0.2,1.0,1.0,CC',20656602.399169754,0.05145896140776441,0.9073019180922702
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],3185.946785229833,0.8523969300955286,40,0.75,0.2,1.0,1.0,CC',22938816.853654798,0.05422718727580061,0.9066241173713292
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],3504.641466578633,0.849189755139386,40,0.75,0.2,1.0,1.0,CC',25233418.559366155,0.05687476527555231,0.9060645204149383
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],3822.4515332277824,0.8449973135420819,40,0.75,0.2,1.0,1.0,CC',27521651.039240032,0.059397588524129914,0.9043949020662118
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],4140.298911705577,0.8404339861764393,40,0.75,0.2,1.0,1.0,CC',29810152.16428015,0.06181781748130307,0.9022518036577424
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],4505.536162039005,0.8409156479828237,40,0.75,0.2,1.0,1.0,CC',32439860.366680834,0.06448683458695137,0.9054024825697751
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],4822.120948972677,0.8375768682438759,40,0.75,0.2,1.0,1.0,CC',34719270.832603276,0.0667139829045214,0.9042908511483972
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],5139.9065072649855,0.8347306583107984,40,0.75,0.2,1.0,1.0,CC',37007326.85230789,0.06887719137290527,0.9036078496837037
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],5457.873863006507,0.8318841131882059,40,0.75,0.2,1.0,1.0,CC',39296691.81364685,0.07097568079672419,0.9028597939849301
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],5775.130317216679,0.8292918050944293,40,0.75,0.2,1.0,1.0,CC',41580938.28396009,0.07300938901772765,0.902301194112157
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],6092.330615820187,0.826687818281569,40,0.75,0.2,1.0,1.0,CC',43864780.43390535,0.07498761680453496,0.9016754350861039
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],6407.888339832688,0.8233232943559928,40,0.75,0.2,1.0,1.0,CC',46136796.04679535,0.07690512588975201,0.9002284202457449
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],6725.947332660971,0.8207584436845511,40,0.75,0.2,1.0,1.0,CC',48426820.795159,0.0787906259723061,0.8995490696568572
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],7044.031058319136,0.8182205511760041,40,0.75,0.2,1.0,1.0,CC',50717023.61989778,0.08063218911936118,0.8988527402953653
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],7331.921025246498,0.8156412581260538,40,0.75,0.2,1.0,1.0,CC',52789831.38177479,0.08226341017071462,0.8979046682967684
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],7557.85703059863,0.815887906139319,40,0.75,0.2,1.0,1.0,CC',54416570.62031014,0.08352128276815014,0.8994091889074692
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],7888.542154866735,0.8119232323260673,40,0.75,0.2,1.0,1.0,CC',56797503.515040495,0.08532890943220528,0.8972521417582726
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],8483.389377295387,0.805228355848674,40,0.75,0.2,1.0,1.0,CC',61080403.51652679,0.08848762121380999,0.8937159770624841
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],9101.658285586182,0.7983303386823605,40,0.75,0.2,1.0,1.0,CC',65531939.65622051,0.09165540543573578,0.8899857441180963
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],9576.595134124,0.7936836392814967,40,0.75,0.2,1.0,1.0,CC',68951484.9656928,0.0940163493144734,0.8876999885959701
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],10062.735165853252,0.788784927967753,40,0.75,0.2,1.0,1.0,CC',72451693.19414341,0.09637310270513182,0.8851580306728848
['Testpoint Cyclization_40°C_75%SOC_20%DOD_1C_1C_CC'],10601.24997068947,0.7853110952939542,40,0.75,0.2,1.0,1.0,CC',76328999.7889642,0.09891823468131143,0.8842293299752656
