Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],2236.281525806894,0.7872640327718177,40,0.5,0.1,1.0,1.0,CC',16101226.985809637,0.0422962402490971,0.8295602730209147
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],2553.708116193535,0.7917135788180737,40,0.5,0.1,1.0,1.0,CC',18386698.43659345,0.04519851378687312,0.8369120926049468
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],2870.5444542549017,0.7952240084429634,40,0.5,0.1,1.0,1.0,CC',20667920.070635293,0.047920425395420435,0.8431444338383838
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],3187.6351324232746,0.7989460335560056,40,0.5,0.1,1.0,1.0,CC',22950972.953447577,0.05049784309888564,0.8494438766548912
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],3506.448521579832,0.8000044868409674,40,0.5,0.1,1.0,1.0,CC',25246429.355374787,0.052962961330978116,0.8529674481719455
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],3824.18874907555,0.80167394531294,40,0.5,0.1,1.0,1.0,CC',27534158.993343957,0.05531057660605316,0.8569845219189932
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],4142.144075932177,0.8024008383098074,40,0.5,0.1,1.0,1.0,CC',29823437.34671167,0.05756402149264118,0.8599648598024485
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],4507.488125359974,0.8084484938964621,40,0.5,0.1,1.0,1.0,CC',32453914.50259181,0.060049005864327716,0.8684974997607898
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],4824.173942903788,0.8081754161974074,40,0.5,0.1,1.0,1.0,CC',34734052.38890727,0.062122654595583776,0.8702980707929912
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],5142.060026256006,0.8082125434832657,40,0.5,0.1,1.0,1.0,CC',37022832.18904324,0.0641367718766672,0.8723493153599329
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],5460.126030456614,0.8077338562430487,40,0.5,0.1,1.0,1.0,CC',39312907.41928762,0.06609062514388124,0.8738244813869299
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],5777.76887731184,0.8068881511927365,40,0.5,0.1,1.0,1.0,CC',41599935.916645244,0.06798586206899347,0.87487401326173
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],6095.065704926085,0.8062514850777273,40,0.5,0.1,1.0,1.0,CC',43884473.07546781,0.06982769753808887,0.8760791826158161
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],6410.925978082713,0.8048403381976512,40,0.5,0.1,1.0,1.0,CC',46158667.04219553,0.0716141608645843,0.8764544990622355
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],6729.077439213027,0.8038626779344061,40,0.5,0.1,1.0,1.0,CC',48449357.562333785,0.07336962331234645,0.8772323012467526
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],7047.253674984348,0.802343926225979,40,0.5,0.1,1.0,1.0,CC',50740226.459887296,0.07508418630294393,0.8774281125289229
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],7335.234440539179,0.800713087197683,40,0.5,0.1,1.0,1.0,CC',52813687.971882075,0.07660295545092273,0.8773160426486057
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],7561.260558031683,0.8050867626079513,40,0.5,0.1,1.0,1.0,CC',54441076.01782811,0.07777421354493243,0.8828609761528837
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],7892.035441471247,0.8022077897732665,40,0.5,0.1,1.0,1.0,CC',56822655.17859297,0.07945716027063084,0.8816649500438973
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],8486.93559329768,0.7952598834110555,40,0.5,0.1,1.0,1.0,CC',61105936.27174328,0.08239748943807712,0.8776573728491326
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],9105.30073546726,0.7894538744776715,40,0.5,0.1,1.0,1.0,CC',65558165.29536427,0.08534649170483334,0.8748003661825048
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],9580.320615033435,0.7861688784622473,40,0.5,0.1,1.0,1.0,CC',68978308.42824073,0.08754443575805684,0.8737133142203041
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],10066.544021271402,0.7818491449978621,40,0.5,0.1,1.0,1.0,CC',72479116.95315409,0.08973848323029059,0.8715876282281526
['Testpoint Cyclization_40°C_50%SOC_10%DOD_1C_1C_CC'],10605.15141924413,0.7816291926933424,40,0.5,0.1,1.0,1.0,CC',76357090.21855773,0.09210791745578352,0.8737371101491259
