Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle,LABLE,q_smooth,d2q_dt2
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],1093.9697383571192,0.9290775068868096,40,0.5,0.8,1.0,0.5,CC',11814873.17425689,0.0362315413527536,0.9653090482395632,13,0.9661360429075458,-4.229998201274756e-17
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],1289.0989634149748,0.922153798270844,40,0.5,0.8,1.0,0.5,CC',13922268.80488173,0.0393303023783125,0.9614841006491566,13,0.9617043808779967,1.9349055804568784e-17
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],1492.327796235722,0.9152807545202716,40,0.5,0.8,1.0,0.5,CC',16117140.199345795,0.0423171362616543,0.957597890781926,13,0.9573752489620208,8.394565098625891e-17
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],1704.0570088880331,0.9084714056909786,40,0.5,0.8,1.0,0.5,CC',18403815.69599076,0.0452195478704655,0.9536909535614442,13,0.953519770267242,4.252901832185526e-17
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],1915.396575417701,0.9018360646533432,40,0.5,0.8,1.0,0.5,CC',20686283.014511168,0.0479417087347704,0.9497777733881136,13,0.9497688391390207,5.550236798810254e-18
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],2126.9496910852067,0.8954348417522686,40,0.5,0.8,1.0,0.5,CC',22971056.66372023,0.0505199328438114,0.94595477459608,13,0.9460405865726478,9.559683781188463e-19
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],2339.5684802444985,0.8892937532941371,40,0.5,0.8,1.0,0.5,CC',25267339.58664058,0.0529848899478053,0.9422786432419424,13,0.9422585935854401,8.939302908222779e-18
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],2551.6037965644373,0.8833147359691339,40,0.5,0.8,1.0,0.5,CC',27557321.00289592,0.0553338356203896,0.9386485715895236,13,0.9385503189078087,3.5198423401651693e-17
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],2763.673543165928,0.8774662174313029,40,0.5,0.8,1.0,0.5,CC',29847674.266192023,0.0575874073149237,0.9350536247462268,13,0.9349371475959396,3.332155375076498e-17
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_0.5C_CC'],3007.363529337408,0.8710635996023774,40,0.5,0.8,1.0,0.5,CC',32479526.116844,0.0600726955900782,0.9311362951924556,13,0.9313827449433014,-1.3813412559990504e-17
