Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle,LABLE,q_smooth,d2q_dt2
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],1286.8688361401296,0.9312715427519428,25,0.5,0.8,1.0,1.0,CC',9265455.620208934,0.0230451757829465,0.9543167185348894,2,0.9550791609396536,1.234439765965329e-16
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],1640.3142768305331,0.9229298988446226,25,0.5,0.8,1.0,1.0,CC',11810262.79317984,0.0260181501534996,0.9489480489981222,2,0.9498345864437041,5.583439039395296e-17
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],1933.0213372344529,0.9168172069613552,25,0.5,0.8,1.0,1.0,CC',13917753.628088064,0.028244325459943,0.9450615324212982,2,0.945025272703778,9.976371137257049e-17
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],2237.8548906990545,0.9106214629283538,25,0.5,0.8,1.0,1.0,CC',16112555.213033196,0.0303898701440133,0.9410113330723672,2,0.9407311503126016,1.428185892126663e-16
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],2555.383467347572,0.9048936081649676,25,0.5,0.8,1.0,1.0,CC',18398760.964902524,0.0324743841379456,0.9373679923029132,2,0.9372693597614301,6.521796889081973e-17
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],2872.328093857299,0.899609770547429,25,0.5,0.8,1.0,1.0,CC',20680762.27577256,0.0344294358291626,0.9340392063765915,2,0.9339312874870689,9.273581077176892e-18
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],3189.529526904364,0.8944052759498154,25,0.5,0.8,1.0,1.0,CC',22964612.593711425,0.0362807450285174,0.930686020978333,2,0.9306874975102505,-3.450878376774056e-18
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],3508.451478467573,0.8891673692047536,25,0.5,0.8,1.0,1.0,CC',25260850.644966528,0.038051398290968,0.9272187674957216,2,0.9273070515341928,-1.2191013684205916e-17
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],3826.4902046547727,0.8841861362297458,25,0.5,0.8,1.0,1.0,CC',27550729.473514367,0.0397386570503163,0.9239247932800622,2,0.9240035075323032,-1.3497261546446506e-17
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],4144.563582953693,0.8793177966138593,25,0.5,0.8,1.0,1.0,CC',29840857.797266595,0.0413573103219657,0.9206751069358252,2,0.9204279049609561,-2.7425165717473694e-17
['Testpoint Cyclization_25°C_50%SOC_80%DOD_1C_1C_CC'],4510.027877955101,0.8736351669768915,25,0.5,0.8,1.0,1.0,CC',32472200.72127673,0.0431422207285893,0.9167773877054808,2,0.9165576100027117,-6.802930616514526e-17
