Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle,LABLE,q_smooth,d2q_dt2
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],1273.7346488583453,0.9320721179784568,40,0.5,1.0,1.0,1.0,CC+CV',9170889.471780084,0.0319211116849507,0.9639932296634076,6,0.9641256067955225,-7.073918265506727e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],1623.086693817496,0.9213547901845256,40,0.5,1.0,1.0,1.0,CC+CV',11686224.19548597,0.0360337436792377,0.9573885338637632,6,0.9582217842297502,-1.359759237041193e-16
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],1912.390834579636,0.9124523510688568,40,0.5,1.0,1.0,1.0,CC+CV',13769214.008973377,0.0391135156079979,0.9515658666768548,6,0.9518862075656089,-5.556432098340818e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],2213.5639119379894,0.9035513230248476,40,0.5,1.0,1.0,1.0,CC+CV',15937660.16595352,0.0420808553784494,0.945632178403297,6,0.9452865838298504,4.221734916944662e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],2527.2055875300384,0.8942892263260336,40,0.5,1.0,1.0,1.0,CC+CV',18195880.230216272,0.044963365722087,0.9392525920481206,6,0.9388607973531218,7.024388663851816e-18
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],2840.3669856694146,0.8847450700180723,40,0.5,1.0,1.0,1.0,CC+CV',20450642.29681978,0.0476678708798204,0.9324129408978928,6,0.932397555476413,-3.115569272453317e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],3153.955541732096,0.8752174957975428,40,0.5,1.0,1.0,1.0,CC+CV',22708479.900471088,0.0502303622078671,0.92544785800541,6,0.925708199715708,-2.6970315177387567e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],3469.4350265494386,0.8659681413002575,40,0.5,1.0,1.0,1.0,CC+CV',24979932.19115595,0.0526826855693829,0.9186508268696404,6,0.9188240219252761,-3.761182288090928e-18
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],3784.131647893923,0.8571182261081637,40,0.5,1.0,1.0,1.0,CC+CV',27245747.86483624,0.055020134114209,0.9121383602223728,6,0.9119309703813185,5.63964076037319e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],4098.907503020192,0.8483415504660489,40,0.5,1.0,1.0,1.0,CC+CV',29512134.021745376,0.0572628006844429,0.905604351150492,6,0.9051646732617595,6.24304752326783e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],4460.603203550846,0.8381177591883641,40,0.5,1.0,1.0,1.0,CC+CV',32116343.065566085,0.0597358877470031,0.8978536469353672,6,0.8985353165842782,-2.854815708108486e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],4774.24437025171,0.8299932619031175,40,0.5,1.0,1.0,1.0,CC+CV',34374559.46581231,0.0618003377458239,0.8917935996489414,6,0.8919709858313556,-2.776298202722613e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],5089.140368469115,0.8216938084034181,40,0.5,1.0,1.0,1.0,CC+CV',36641810.65297762,0.0638058856328238,0.885499694036242,6,0.8854531952179837,8.609520086187633e-18
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],5404.2623370890215,0.8134779625208991,40,0.5,1.0,1.0,1.0,CC+CV',38910688.82704095,0.0657516623988939,0.8792296249197931,6,0.8789794239820429,4.800565302545212e-18
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],5719.049364530812,0.8050415606852076,40,0.5,1.0,1.0,1.0,CC+CV',41177155.42462184,0.0676395093867855,0.8726810700719931,6,0.8725192985472118,-9.128958493496949e-19
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],6033.467043934923,0.7966041525797386,40,0.5,1.0,1.0,1.0,CC+CV',43440962.71633144,0.0694739511063094,0.8660781036860481,6,0.8661032016047605,1.772923678113939e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],6346.866100392363,0.7884055006761348,40,0.5,1.0,1.0,1.0,CC+CV',45697435.922825,0.0712554675829931,0.8596609682591279,6,0.8596101159004945,4.491335857132139e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],6662.097020039373,0.7800989616268166,40,0.5,1.0,1.0,1.0,CC+CV',47967098.54428348,0.0730035539239422,0.8531025155507588,6,0.8536029826250251,-4.896554177918535e-17
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],6977.32965505889,0.7717231118962705,40,0.5,1.0,1.0,1.0,CC+CV',50236773.516424,0.0747107588158361,0.8464338707121066,6,0.84756938487435,-3.423254979181644e-16
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],7262.6399215389665,0.7641112433388771,40,0.5,1.0,1.0,1.0,CC+CV',52291007.43508055,0.076222955192292,0.8403341985311692,6,0.8408312286597224,-2.751885991679311e-16
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC+CV'],7486.600530742639,0.7571057775368936,40,0.5,1.0,1.0,1.0,CC+CV',53903523.821347,0.0773892889846159,0.8344950665215095,6,0.8333194713531007,1.5174964925352027e-16
