Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],0.0,1.0,40,0.5,0.8,1.0,1.0,CC',0.0,0.0,1.0
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],79.78530748885507,0.9853433359889756,40,0.5,0.8,1.0,1.0,CC',574454.2139197565,0.007989139192287836,0.9933324751812634
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],137.67814440512774,0.978725549943805,40,0.5,0.8,1.0,1.0,CC',991282.6397169197,0.010494724161091897,0.9892202741048969
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],203.36429197138145,0.9729118481352708,40,0.5,0.8,1.0,1.0,CC',1464222.9021939465,0.01275486527715408,0.9856667134124248
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],352.60735309721736,0.9607891442363128,40,0.5,0.8,1.0,1.0,CC',2538772.942299965,0.01679516243707367,0.9775843066733865
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],502.80572146389807,0.950742517663374,40,0.5,0.8,1.0,1.0,CC',3620201.1945400657,0.020055737268139612,0.9707982549315136
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],640.7521012515772,0.9430203916044116,40,0.5,0.8,1.0,1.0,CC',4613415.129011355,0.02264037134194446,0.965660762946356
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],970.1406087838096,0.9272179044197332,40,0.5,0.8,1.0,1.0,CC',6985012.383243429,0.0278583806519134,0.9550762850716465
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],1286.9049980422108,0.9154559256666062,40,0.5,0.8,1.0,1.0,CC',9265715.985903917,0.032085718579372216,0.9475416442459784
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],1640.3560958966336,0.90430573873023,40,0.5,0.8,1.0,1.0,CC',11810563.890455762,0.03622493331595163,0.9405306720461817
['Testpoint Cyclization_40°C_50%SOC_80%DOD_1C_1C_CC'],1933.067246505024,0.8966029991277362,40,0.5,0.8,1.0,1.0,CC',13918084.174836174,0.039324391160234576,0.9359273902879708
