Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],5462.763145503026,0.8217928440226624,40,0.5,1.0,1.0,1.0,CC',39331894.64762178,0.06610658334171035,0.8878994273643728
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],5780.808233366051,0.814409828466069,40,0.5,1.0,1.0,1.0,CC',41621819.280235566,0.0680037414683351,0.8824135699344041
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],6098.506613975411,0.8071054262225709,40,0.5,1.0,1.0,1.0,CC',43909247.620622955,0.06984740502500793,0.8769528312475788
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],6415.188200662198,0.7998882351908021,40,0.5,1.0,1.0,1.0,CC',46189355.04476783,0.07163796279104276,0.8715261979818448
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],6733.740533051157,0.7923150479991218,40,0.5,1.0,1.0,1.0,CC',48482931.837968335,0.07339504062921197,0.8657100886283338
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],7052.317102132409,0.7847792712442807,40,0.5,1.0,1.0,1.0,CC',50776683.13535334,0.07511115532231477,0.8598904265665954
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],7340.697461721449,0.7777400313524504,40,0.5,1.0,1.0,1.0,CC',52853021.72439443,0.07663147571723015,0.8543715070696806
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],7567.124406179819,0.7712699146680663,40,0.5,1.0,1.0,1.0,CC',54483295.724494696,0.07780436511751611,0.8490742797855824
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],7898.299724029914,0.7632892740302609,40,0.5,1.0,1.0,1.0,CC',56867758.01301538,0.07948868847243257,0.8427779625026934
['Testpoint Cyclization_40°C_50%SOC_100%DOD_1C_1C_CC'],8493.598061817533,0.7487228275877783,40,0.5,1.0,1.0,1.0,CC',61153906.045086235,0.08242982519558413,0.8311526527833625
