Time,DischargeCapacity,Type,TemperatureDeg,SOC,capacityPercent,Ua
0,2.996,"TP_25°C,0%SOC",25.0,0.0,1.0,0.6843540587292689
160,3.002,"TP_25°C,0%SOC",25.0,0.0,1.0020026702269693,0.6843540587292689
277,2.999,"TP_25°C,0%SOC",25.0,0.0,1.0010013351134848,0.6843540587292689
409,2.997,"TP_25°C,0%SOC",25.0,0.0,1.0003337783711614,0.6843540587292689
708,2.996,"TP_25°C,0%SOC",25.0,0.0,1.0,0.6843540587292689
1009,2.993,"TP_25°C,0%SOC",25.0,0.0,0.9989986648865153,0.6843540587292689
1286,2.99,"TP_25°C,0%SOC",25.0,0.0,0.9979973297730308,0.6843540587292689
1945,2.986,"TP_25°C,0%SOC",25.0,0.0,0.9966622162883846,0.6843540587292689
2579,2.984,"TP_25°C,0%SOC",25.0,0.0,0.9959946595460614,0.6843540587292689
3287,2.981,"TP_25°C,0%SOC",25.0,0.0,0.9949933244325767,0.6843540587292689
3873,2.979,"TP_25°C,0%SOC",25.0,0.0,0.9943257676902537,0.6843540587292689
4483,2.976,"TP_25°C,0%SOC",25.0,0.0,0.9933244325767691,0.6843540587292689
5119,2.975,"TP_25°C,0%SOC",25.0,0.0,0.9929906542056075,0.6843540587292689
5753,2.973,"TP_25°C,0%SOC",25.0,0.0,0.9923230974632843,0.6843540587292689
6388,2.974,"TP_25°C,0%SOC",25.0,0.0,0.992656875834446,0.6843540587292689
7027,2.969,"TP_25°C,0%SOC",25.0,0.0,0.9909879839786382,0.6843540587292689
7663,2.967,"TP_25°C,0%SOC",25.0,0.0,0.9903204272363151,0.6843540587292689
8300,2.966,"TP_25°C,0%SOC",25.0,0.0,0.9899866488651536,0.6843540587292689
9032,2.961,"TP_25°C,0%SOC",25.0,0.0,0.9883177570093458,0.6843540587292689
9666,2.96,"TP_25°C,0%SOC",25.0,0.0,0.9879839786381842,0.6843540587292689
10302,2.958,"TP_25°C,0%SOC",25.0,0.0,0.9873164218958612,0.6843540587292689
10939,2.957,"TP_25°C,0%SOC",25.0,0.0,0.9869826435246996,0.6843540587292689
11575,2.956,"TP_25°C,0%SOC",25.0,0.0,0.986648865153538,0.6843540587292689
12211,2.954,"TP_25°C,0%SOC",25.0,0.0,0.985981308411215,0.6843540587292689
12844,2.949,"TP_25°C,0%SOC",25.0,0.0,0.9843124165554071,0.6843540587292689
13481,2.951,"TP_25°C,0%SOC",25.0,0.0,0.9849799732977303,0.6843540587292689
14119,2.95,"TP_25°C,0%SOC",25.0,0.0,0.9846461949265688,0.6843540587292689
14695,2.948,"TP_25°C,0%SOC",25.0,0.0,0.9839786381842457,0.6843540587292689
15148,2.944,"TP_25°C,0%SOC",25.0,0.0,0.9826435246995995,0.6843540587292689
15811,2.944,"TP_25°C,0%SOC",25.0,0.0,0.9826435246995995,0.6843540587292689
17001,2.942,"TP_25°C,0%SOC",25.0,0.0,0.9819759679572764,0.6843540587292689
18239,2.941,"TP_25°C,0%SOC",25.0,0.0,0.9816421895861148,0.6843540587292689
19190,2.939,"TP_25°C,0%SOC",25.0,0.0,0.9809746328437917,0.6843540587292689
20163,2.938,"TP_25°C,0%SOC",25.0,0.0,0.9806408544726303,0.6843540587292689
21241,2.932,"TP_25°C,0%SOC",25.0,0.0,0.9786381842456608,0.6843540587292689
