Time,DischargeCapacity,Type,TemperatureDeg,SOC,capacityPercent,Ua
0,3.003,"TP_0°C,50%SOC",0.0,0.5,1.0,0.12330367674277432
160,2.998,"TP_0°C,50%SOC",0.0,0.5,0.9983349983349984,0.12330367674277432
277,2.998,"TP_0°C,50%SOC",0.0,0.5,0.9983349983349984,0.12330367674277432
409,2.996,"TP_0°C,50%SOC",0.0,0.5,0.9976689976689976,0.12330367674277432
708,2.993,"TP_0°C,50%SOC",0.0,0.5,0.9966699966699966,0.12330367674277432
1009,2.989,"TP_0°C,50%SOC",0.0,0.5,0.9953379953379953,0.12330367674277432
1286,2.987,"TP_0°C,50%SOC",0.0,0.5,0.9946719946719946,0.12330367674277432
1945,2.984,"TP_0°C,50%SOC",0.0,0.5,0.9936729936729937,0.12330367674277432
2579,2.982,"TP_0°C,50%SOC",0.0,0.5,0.993006993006993,0.12330367674277432
3287,2.979,"TP_0°C,50%SOC",0.0,0.5,0.9920079920079921,0.12330367674277432
3873,2.977,"TP_0°C,50%SOC",0.0,0.5,0.9913419913419913,0.12330367674277432
4483,2.975,"TP_0°C,50%SOC",0.0,0.5,0.9906759906759907,0.12330367674277432
5119,2.973,"TP_0°C,50%SOC",0.0,0.5,0.9900099900099899,0.12330367674277432
5753,2.97,"TP_0°C,50%SOC",0.0,0.5,0.989010989010989,0.12330367674277432
6388,2.968,"TP_0°C,50%SOC",0.0,0.5,0.9883449883449883,0.12330367674277432
7027,2.967,"TP_0°C,50%SOC",0.0,0.5,0.988011988011988,0.12330367674277432
7663,2.965,"TP_0°C,50%SOC",0.0,0.5,0.9873459873459872,0.12330367674277432
8300,2.964,"TP_0°C,50%SOC",0.0,0.5,0.987012987012987,0.12330367674277432
9032,2.957,"TP_0°C,50%SOC",0.0,0.5,0.9846819846819846,0.12330367674277432
9666,2.958,"TP_0°C,50%SOC",0.0,0.5,0.9850149850149851,0.12330367674277432
10302,2.957,"TP_0°C,50%SOC",0.0,0.5,0.9846819846819846,0.12330367674277432
10939,2.955,"TP_0°C,50%SOC",0.0,0.5,0.984015984015984,0.12330367674277432
11575,2.953,"TP_0°C,50%SOC",0.0,0.5,0.9833499833499832,0.12330367674277432
12211,2.952,"TP_0°C,50%SOC",0.0,0.5,0.9830169830169829,0.12330367674277432
12844,2.95,"TP_0°C,50%SOC",0.0,0.5,0.9823509823509824,0.12330367674277432
13481,2.949,"TP_0°C,50%SOC",0.0,0.5,0.982017982017982,0.12330367674277432
14119,2.948,"TP_0°C,50%SOC",0.0,0.5,0.9816849816849816,0.12330367674277432
14695,2.944,"TP_0°C,50%SOC",0.0,0.5,0.9803529803529804,0.12330367674277432
15148,2.941,"TP_0°C,50%SOC",0.0,0.5,0.9793539793539793,0.12330367674277432
15811,2.941,"TP_0°C,50%SOC",0.0,0.5,0.9793539793539793,0.12330367674277432
17001,2.94,"TP_0°C,50%SOC",0.0,0.5,0.979020979020979,0.12330367674277432
18239,2.938,"TP_0°C,50%SOC",0.0,0.5,0.9783549783549784,0.12330367674277432
19190,2.936,"TP_0°C,50%SOC",0.0,0.5,0.9776889776889777,0.12330367674277432
20163,2.924,"TP_0°C,50%SOC",0.0,0.5,0.9736929736929736,0.12330367674277432
21241,2.92,"TP_0°C,50%SOC",0.0,0.5,0.9723609723609723,0.12330367674277432
